juris_id,ecozone,canfi_species,genus,species,variety,a1,a2,a3,b1,b2,b3,c1,c2,c3,count
QC,6,3403,FRAX,PEN,NA,-1.956892,-0.0016622,0.0523819,-1.967069,1.683e-4,0.0669219,-3.11579,-0.0031197,0.1094074,222
QC,6,3500,SALI,SPP,NA,-1.450118,-9.695e-4,-0.0052529,-1.647646,-0.0023226,0.0275494,-2.167719,-0.0033551,-0.0739145,111
QC,6,3506,SALI,BEB,NA,-1.450118,-9.695e-4,-0.0052529,-1.647646,-0.0023226,0.0275494,-2.167719,-0.0033551,-0.0739145,111
QC,6,3910,CRAT,SPP,NA,-2.346305,0.0042635,-0.1054368,-1.148857,0.0049311,-0.2116938,-3.377299,-0.0069762,0.4221483,12
QC,6,3930,MALU,SPP,NA,-2.346305,0.0042635,-0.1054368,-1.148857,0.0049311,-0.2116938,-3.377299,-0.0069762,0.4221483,12
QC,6,3930,MALU,FUS,NA,-2.346305,0.0042635,-0.1054368,-1.148857,0.0049311,-0.2116938,-3.377299,-0.0069762,0.4221483,12
QC,6,3930,MALU,COR,NA,-2.346305,0.0042635,-0.1054368,-1.148857,0.0049311,-0.2116938,-3.377299,-0.0069762,0.4221483,12
QC,6,3960,SORB,SPP,NA,-2.346305,0.0042635,-0.1054368,-1.148857,0.0049311,-0.2116938,-3.377299,-0.0069762,0.4221483,12
QC,6,3961,SORB,AME,NA,-2.346305,0.0042635,-0.1054368,-1.148857,0.0049311,-0.2116938,-3.377299,-0.0069762,0.4221483,12
QC,6,3962,SORB,DEC,NA,-2.346305,0.0042635,-0.1054368,-1.148857,0.0049311,-0.2116938,-3.377299,-0.0069762,0.4221483,12
QC,7,100,PICE,SPP,NA,-1.741593,7.843e-4,-0.0607188,-0.8653837,-2.88e-5,-0.0927849,-1.151443,-0.0012214,-0.0986929,1375
QC,7,101,PICE,MAR,NA,-1.741593,7.843e-4,-0.0607188,-0.8653837,-2.88e-5,-0.0927849,-1.151443,-0.0012214,-0.0986929,1375
QC,7,102,PICE,RUB,NA,-1.534866,-2.426e-4,-0.0813191,-1.159544,0.0044941,-0.229482,-2.123626,-0.001746,-0.0016795,646
QC,7,103,PICE,ABI,NA,-1.784211,0.0016922,-0.1512391,-2.202302,0.0020835,0.045384,-2.594012,0.0018365,0.0728128,21
QC,7,105,PICE,GLA,NA,-2.000191,-2.932e-4,0.0203679,-0.7543594,0.0013125,-0.166475,-1.332627,-8.111e-4,-0.1346272,1098
QC,7,107,PICE,MAR,RUB,-1.534866,-2.426e-4,-0.0813191,-1.159544,0.0044941,-0.229482,-2.123626,-0.001746,-0.0016795,646
QC,7,200,PINU,SPP,NA,-1.459166,0.0011381,-0.2076294,-1.585116,0.0016265,-0.0137812,-2.555403,0.0027272,0.0083751,19
QC,7,202,PINU,STR,NA,-2.063253,-0.0011614,0.0621707,-1.228266,0.0015634,-0.0937598,-1.45698,7.39e-4,-0.2432237,39
QC,7,203,PINU,BAN,NA,-1.459166,0.0011381,-0.2076294,-1.585116,0.0016265,-0.0137812,-2.555403,0.0027272,0.0083751,19
QC,7,209,PINU,RES,NA,-3.158404,-0.0047698,0.3309739,-1.483538,-0.0016066,-0.0486493,-2.201273,-0.004375,0.0403797,28
QC,7,211,PINU,SYL,NA,-3.158404,-0.0047698,0.3309739,-1.483538,-0.0016066,-0.0486493,-2.201273,-0.004375,0.0403797,28
QC,7,302,ABIE,BAL,NA,-1.590262,-5.753e-4,-0.02551,-1.266131,0.0011086,-0.0672851,-2.121309,-0.0028931,0.047798,6055
QC,7,304,ABIE,LAS,NA,-1.590262,-5.753e-4,-0.02551,-1.266131,0.0011086,-0.0672851,-2.121309,-0.0028931,0.047798,6055
QC,7,401,TSUG,CAN,NA,-1.914027,-5.662e-4,0.0194286,-0.956465,0.0010015,-0.1148301,-2.584989,-0.0023443,0.1077608,106
QC,7,602,LARI,LAR,NA,-2.006513,-7.9e-4,-0.003942,-0.4840039,0.0042018,-0.37982900000000003,-3.402583,-0.005589,0.2813042,106
QC,7,605,LARI,KAE,NA,-2.006513,-7.9e-4,-0.003942,-0.4840039,0.0042018,-0.37982900000000003,-3.402583,-0.005589,0.2813042,106
QC,7,701,THUJ,OCC,NA,-1.675524,-3.434e-4,-0.0290422,-1.243917,1.898e-4,-0.0747619,-1.929662,-0.0020281,0.0097343,1753
QC,7,801,JUNI,VIR,NA,-1.675524,-3.434e-4,-0.0290422,-1.243917,1.898e-4,-0.0747619,-1.929662,-0.0020281,0.0097343,1753
QC,7,1100,GENC,SPP,NA,-2.000191,-2.932e-4,0.0203679,-0.7543594,0.0013125,-0.166475,-1.332627,-8.111e-4,-0.1346272,1098
QC,7,1150,UNKN,SPP,NA,-2.000191,-2.932e-4,0.0203679,-0.7543594,0.0013125,-0.166475,-1.332627,-8.111e-4,-0.1346272,1098
QC,7,1200,POPU,SPP,NA,-1.369236,6.81e-5,-0.0584319,-1.512945,0.0013763,-0.0039308,-3.024799,-0.0026454,0.1036764,1888
QC,7,1201,POPU,TRE,NA,-1.369236,6.81e-5,-0.0584319,-1.512945,0.0013763,-0.0039308,-3.024799,-0.0026454,0.1036764,1888
QC,7,1203,POPU,BAL,NA,-1.234687,8.94e-5,-0.090637,-1.955361,-8.097e-4,0.1158693,-2.748279,-0.0025914,0.0521718,253
QC,7,1203,POPU,BAL,BAL,-1.234687,8.94e-5,-0.090637,-1.955361,-8.097e-4,0.1158693,-2.748279,-0.0025914,0.0521718,253
QC,7,1203,POPU,BAL,GLA,-1.234687,8.94e-5,-0.090637,-1.955361,-8.097e-4,0.1158693,-2.748279,-0.0025914,0.0521718,253
QC,7,1205,POPU,DEL,NA,-1.234687,8.94e-5,-0.090637,-1.955361,-8.097e-4,0.1158693,-2.748279,-0.0025914,0.0521718,253
QC,7,1205,POPU,DEL,DEL,-1.234687,8.94e-5,-0.090637,-1.955361,-8.097e-4,0.1158693,-2.748279,-0.0025914,0.0521718,253
QC,7,1206,POPU,GRA,NA,-0.710504,7.877e-4,-0.2091931,-2.446837,-0.0013115,0.2109476,-0.996892,0.001716,-0.4651541,46
QC,7,1211,POPU,BAL,GRA,-1.353077,4.31e-5,-0.0615971,-1.7394,3.753e-4,0.063383,-2.96546,-0.0026127,0.0905096,2187
QC,7,1301,BETU,ALL,NA,-1.644135,3.236e-4,-0.066865,-0.4371229,9.331e-4,-0.1521468,-2.554904,-0.0028336,0.0224985,1178
QC,7,1303,BETU,PAP,NA,-1.843516,-5.945e-4,0.0133119,-0.9586756,0.0018965,-0.1117017,-2.717893,-0.0026843,0.0761496,1767
QC,7,1303,BETU,PAP,PAP,-1.843516,-5.945e-4,0.0133119,-0.9586756,0.0018965,-0.1117017,-2.717893,-0.0026843,0.0761496,1767
QC,7,1304,BETU,POP,NA,-1.710692,3.855e-4,-0.0353507,-1.677728,-1.79e-4,0.0438981,-3.280055,-0.0030723,0.1413592,36
QC,7,1400,ACER,SPP,NA,-1.698245,6.173e-4,-0.0957936,-1.066123,-0.0014838,0.0169609,-2.315215,-0.0031748,-0.062923,2280
QC,7,1401,ACER,SAH,NA,-1.698245,6.173e-4,-0.0957936,-1.066123,-0.0014838,0.0169609,-2.315215,-0.0031748,-0.062923,2280
QC,7,1405,ACER,RUB,NA,-1.643033,-7.694e-4,-0.0512776,-1.524767,-1.986e-4,0.0522535,-2.671765,-0.0024128,0.0030161,1617
QC,7,1406,ACER,SAC,NA,-1.698245,6.173e-4,-0.0957936,-1.066123,-0.0014838,0.0169609,-2.315215,-0.0031748,-0.062923,2280
QC,7,1410,ACER,PEN,NA,-1.860796,-0.0054469,0.0477605,-0.7874993,0.0063661,-0.2275177,-4.053348,-0.015636,0.5776978,12
QC,7,1411,ACER,SPI,NA,-1.860796,-0.0054469,0.0477605,-0.7874993,0.0063661,-0.2275177,-4.053348,-0.015636,0.5776978,12
QC,7,1550,GENH,SPP,NA,-1.699176,-1.398e-4,-0.1076058,-2.087407,-0.0011738,0.2060821,-1.878071,-0.0039746,-0.1421715,441
QC,7,1701,JUGL,CIN,NA,-0.5853869,9.563e-4,-0.3204638,1.168175,0.0063842,-0.589905,0.6336308,0.0024402,-0.7753833,8
QC,7,1702,JUGL,NIG,NA,-0.5853869,9.563e-4,-0.3204638,1.168175,0.0063842,-0.589905,0.6336308,0.0024402,-0.7753833,8
QC,7,1800,ALNU,SPP,NA,-0.0485002,0.0465088,-1.138681,-2.565204,-0.0138446,0.3408205,5.726128,0.2168385,-4.304212,5
QC,7,1803,ALNU,VIR,CRI,-0.0485002,0.0465088,-1.138681,-2.565204,-0.0138446,0.3408205,5.726128,0.2168385,-4.304212,5
QC,7,1805,ALNU,INC,RUG,-0.0485002,0.0465088,-1.138681,-2.565204,-0.0138446,0.3408205,5.726128,0.2168385,-4.304212,5
QC,7,1805,ALNU,INC,NA,-0.0485002,0.0465088,-1.138681,-2.565204,-0.0138446,0.3408205,5.726128,0.2168385,-4.304212,5
QC,7,1900,OSTR,VIR,NA,-1.86657,-0.0012262,0.0211151,-1.126916,0.0034786,-0.1099952,-2.812416,-0.0024846,0.0861479,17
QC,7,1900,OSTR,SPP,NA,-1.86657,-0.0012262,0.0211151,-1.126916,0.0034786,-0.1099952,-2.812416,-0.0024846,0.0861479,17
QC,7,1950,CARP,CAR,NA,-1.86657,-0.0012262,0.0211151,-1.126916,0.0034786,-0.1099952,-2.812416,-0.0024846,0.0861479,17
QC,7,1950,CARP,SPP,NA,-1.86657,-0.0012262,0.0211151,-1.126916,0.0034786,-0.1099952,-2.812416,-0.0024846,0.0861479,17
QC,7,2000,FAGU,GRA,NA,-2.598429,-5.493e-4,0.062348,-1.152782,-5.712e-4,0.0157807,-3.01785,-0.0030565,0.0308324,172
QC,7,2108,QUER,RUB,NA,-1.370146,-2.651e-4,-0.1202573,-1.634927,9.625e-4,0.0684885,-2.377792,-0.0021431,-0.0628063,333
QC,7,2200,ULMU,SPP,NA,-1.960181,-1.57e-4,0.0062394,-1.685097,-0.0026884,0.107411,-2.625798,-6.915e-4,-0.0700522,36
QC,7,2201,ULMU,AME,NA,-1.960181,-1.57e-4,0.0062394,-1.685097,-0.0026884,0.107411,-2.625798,-6.915e-4,-0.0700522,36
QC,7,2202,ULMU,RUB,NA,-1.960181,-1.57e-4,0.0062394,-1.685097,-0.0026884,0.107411,-2.625798,-6.915e-4,-0.0700522,36
QC,7,2203,ULMU,THO,NA,-1.960181,-1.57e-4,0.0062394,-1.685097,-0.0026884,0.107411,-2.625798,-6.915e-4,-0.0700522,36
QC,7,2801,PRUN,SER,NA,-1.466433,3.892e-4,-0.1262783,-1.756026,4.76e-4,0.0831858,-3.151925,-0.0019882,0.0836375,24
QC,7,2802,PRUN,PEN,NA,-3.271034,-0.0029831,0.2710418,-2.105534,-0.0040267,0.2195515,-1.585413,0.0026618,-0.2390733,103
QC,7,2804,PRUN,VIR,NA,-3.271034,-0.0029831,0.2710418,-2.105534,-0.0040267,0.2195515,-1.585413,0.0026618,-0.2390733,103
QC,7,2804,PRUN,VIR,VIR,-3.271034,-0.0029831,0.2710418,-2.105534,-0.0040267,0.2195515,-1.585413,0.0026618,-0.2390733,103
QC,7,3000,TILI,AME,NA,-1.337178,3.389e-4,-0.1073022,-1.431619,1.448e-4,0.0108919,-2.306497,-0.0014329,-0.1286185,97
QC,7,3400,FRAX,SPP,NA,-1.346504,2.56e-4,-0.1217589,-1.172177,5.395e-4,-0.0846967,-3.778368,-0.0080616,0.3446834,55
QC,7,3401,FRAX,AME,NA,-1.602064,2.336e-4,-0.111955,-0.722459,-6.174e-4,-0.0873476,-1.639351,-0.0031184,-0.187979,48
QC,7,3402,FRAX,NIG,NA,-1.346504,2.56e-4,-0.1217589,-1.172177,5.395e-4,-0.0846967,-3.778368,-0.0080616,0.3446834,55
QC,7,3403,FRAX,PEN,NA,-1.346504,2.56e-4,-0.1217589,-1.172177,5.395e-4,-0.0846967,-3.778368,-0.0080616,0.3446834,55
QC,7,3500,SALI,SPP,NA,-2.362535,-0.0177836,0.3824485,-0.4964444,0.0122599,-0.3744031,-4.363103,-0.0275435,0.8106149,28
QC,7,3506,SALI,BEB,NA,-2.362535,-0.0177836,0.3824485,-0.4964444,0.0122599,-0.3744031,-4.363103,-0.0275435,0.8106149,28
QC,7,3910,CRAT,SPP,NA,-6.375337,-0.0319474,1.470128,-3.630836,-0.016558,0.8267165,-1.025533,0.0086055,-0.4959393,12
QC,7,3930,MALU,SPP,NA,-6.375337,-0.0319474,1.470128,-3.630836,-0.016558,0.8267165,-1.025533,0.0086055,-0.4959393,12
QC,7,3930,MALU,FUS,NA,-6.375337,-0.0319474,1.470128,-3.630836,-0.016558,0.8267165,-1.025533,0.0086055,-0.4959393,12
QC,7,3930,MALU,COR,NA,-6.375337,-0.0319474,1.470128,-3.630836,-0.016558,0.8267165,-1.025533,0.0086055,-0.4959393,12
QC,7,3960,SORB,SPP,NA,-6.375337,-0.0319474,1.470128,-3.630836,-0.016558,0.8267165,-1.025533,0.0086055,-0.4959393,12
QC,7,3961,SORB,AME,NA,-6.375337,-0.0319474,1.470128,-3.630836,-0.016558,0.8267165,-1.025533,0.0086055,-0.4959393,12
QC,7,3962,SORB,DEC,NA,-6.375337,-0.0319474,1.470128,-3.630836,-0.016558,0.8267165,-1.025533,0.0086055,-0.4959393,12
QC,8,100,PICE,SPP,NA,-1.427324,0.0020241,-0.1455508,-1.428248,0.0021191,-0.0893846,-0.9367143,2.937e-4,-0.2339912,75
QC,8,101,PICE,MAR,NA,-1.427324,0.0020241,-0.1455508,-1.428248,0.0021191,-0.0893846,-0.9367143,2.937e-4,-0.2339912,75
QC,8,102,PICE,RUB,NA,-1.79808,-2.861e-4,-0.02289,-2.390088,7.146e-4,0.1222115,-2.166712,-0.0018837,0.0334158,88
QC,8,103,PICE,ABI,NA,-1.784211,0.0016922,-0.1512391,-2.202302,0.0020835,0.045384,-2.594012,0.0018365,0.0728128,21
QC,8,105,PICE,GLA,NA,-1.876927,-6.813e-4,0.0089913,-0.8971442,8.051e-4,-0.1413445,0.3657663,0.0033863,-0.5866697,48
QC,8,107,PICE,MAR,RUB,-1.79808,-2.861e-4,-0.02289,-2.390088,7.146e-4,0.1222115,-2.166712,-0.0018837,0.0334158,88
QC,8,200,PINU,SPP,NA,-1.587454,1.692e-4,-0.1382973,-0.7694032,0.001422,-0.3153013,0.0148938,0.0066968,-0.6873853,11
QC,8,202,PINU,STR,NA,-1.62825,-1.879e-4,-0.0446116,-1.211725,0.0014782,-0.102073,-1.236165,-1.418e-4,-0.2339858,140
QC,8,203,PINU,BAN,NA,-1.587454,1.692e-4,-0.1382973,-0.7694032,0.001422,-0.3153013,0.0148938,0.0066968,-0.6873853,11
QC,8,209,PINU,RES,NA,-1.695882,-0.0031689,0.0156235,-2.071218,-0.0048031,0.2168757,-1.247885,7.164e-4,-0.1585407,6
QC,8,211,PINU,SYL,NA,-1.695882,-0.0031689,0.0156235,-2.071218,-0.0048031,0.2168757,-1.247885,7.164e-4,-0.1585407,6
QC,8,302,ABIE,BAL,NA,-1.703342,-4.412e-4,-0.0168447,-1.176887,0.0024308,-0.1355273,-1.361586,-0.0017049,-0.1217478,507
QC,8,304,ABIE,LAS,NA,-1.703342,-4.412e-4,-0.0168447,-1.176887,0.0024308,-0.1355273,-1.361586,-0.0017049,-0.1217478,507
QC,8,401,TSUG,CAN,NA,-1.543135,2.571e-4,-0.0677807,-1.397593,-1.696e-4,0.0086418,-1.691999,-8.702e-4,-0.1098256,200
QC,8,602,LARI,LAR,NA,-2.22952,-0.002505,0.0729108,-2.830616,-0.0044145,0.2956083,-1.900612,3.232e-4,-0.1137479,71
QC,8,605,LARI,KAE,NA,-2.22952,-0.002505,0.0729108,-2.830616,-0.0044145,0.2956083,-1.900612,3.232e-4,-0.1137479,71
QC,8,701,THUJ,OCC,NA,-1.602717,0.0012034,-0.1064186,-1.649304,-7.741e-4,0.0564841,-1.471887,-7.733e-4,-0.1261227,214
QC,8,801,JUNI,VIR,NA,-1.602717,0.0012034,-0.1064186,-1.649304,-7.741e-4,0.0564841,-1.471887,-7.733e-4,-0.1261227,214
QC,8,1100,GENC,SPP,NA,-1.876927,-6.813e-4,0.0089913,-0.8971442,8.051e-4,-0.1413445,0.3657663,0.0033863,-0.5866697,48
QC,8,1150,UNKN,SPP,NA,-1.876927,-6.813e-4,0.0089913,-0.8971442,8.051e-4,-0.1413445,0.3657663,0.0033863,-0.5866697,48
QC,8,1200,POPU,SPP,NA,-1.597694,-5.326e-4,9.612e-4,-1.805772,4.408e-4,0.0184042,-2.224691,0.0020332,-0.1938128,266
QC,8,1201,POPU,TRE,NA,-1.597694,-5.326e-4,9.612e-4,-1.805772,4.408e-4,0.0184042,-2.224691,0.0020332,-0.1938128,266
QC,8,1203,POPU,BAL,NA,-1.667919,-6.169e-4,-0.0600318,-1.766077,-0.0014753,0.070405,-1.680525,0.002286,-0.3133877,29
QC,8,1203,POPU,BAL,BAL,-1.667919,-6.169e-4,-0.0600318,-1.766077,-0.0014753,0.070405,-1.680525,0.002286,-0.3133877,29
QC,8,1203,POPU,BAL,GLA,-1.667919,-6.169e-4,-0.0600318,-1.766077,-0.0014753,0.070405,-1.680525,0.002286,-0.3133877,29
QC,8,1205,POPU,DEL,NA,-2.605742,-0.0032066,0.2090898,-1.207586,0.0044582,-0.1731103,-2.137347,0.0053021,-0.3607191,10
QC,8,1205,POPU,DEL,DEL,-2.605742,-0.0032066,0.2090898,-1.207586,0.0044582,-0.1731103,-2.137347,0.0053021,-0.3607191,10
QC,8,1206,POPU,GRA,NA,-1.2963,-7.496e-4,-0.04837,-1.796329,0.0010622,-5.26e-4,-3.753708,-0.0052108,0.2930233,77
QC,8,1211,POPU,BAL,GRA,-1.824307,-0.0012087,0.0620384,-1.694609,7.28e-4,-0.0105626,-2.768831,-0.0010017,-0.0132033,381
QC,8,1301,BETU,ALL,NA,-1.920741,-6.879e-4,0.0150482,-0.0722956,0.0033205,-0.3169151,-3.694652,-0.0064444,0.3665223,72
QC,8,1303,BETU,PAP,NA,-1.911009,-8.805e-4,0.0390817,-0.9175984,0.0024591,-0.1699348,-3.328444,-0.0030557,0.2240009,45
QC,8,1303,BETU,PAP,PAP,-1.911009,-8.805e-4,0.0390817,-0.9175984,0.0024591,-0.1699348,-3.328444,-0.0030557,0.2240009,45
QC,8,1304,BETU,POP,NA,-1.654552,1.279e-4,-0.051413,-2.043457,6.789e-4,0.0681048,-3.394852,0.0019168,0.058673,97
QC,8,1400,ACER,SPP,NA,-1.698002,-9.369e-4,-0.0390499,-1.04317,8.164e-4,-0.0685598,-1.309407,-7.399e-4,-0.3792198,441
QC,8,1401,ACER,SAH,NA,-1.698002,-9.369e-4,-0.0390499,-1.04317,8.164e-4,-0.0685598,-1.309407,-7.399e-4,-0.3792198,441
QC,8,1404,ACER,NEG,NA,-1.698002,-9.369e-4,-0.0390499,-1.04317,8.164e-4,-0.0685598,-1.309407,-7.399e-4,-0.3792198,441
QC,8,1405,ACER,RUB,NA,-1.879979,-0.001307,0.0150312,-1.419487,6.989e-4,-0.00384,-3.339527,-0.0047765,0.226365,1101
QC,8,1406,ACER,SAC,NA,-1.140105,9.681e-4,-0.2321766,-3.978683,-0.002095,0.6874534,-1.548757,-9.319e-4,-0.2496479,74
QC,8,1410,ACER,PEN,NA,-1.860796,-0.0054469,0.0477605,-0.7874993,0.0063661,-0.2275177,-4.053348,-0.015636,0.5776978,12
QC,8,1411,ACER,SPI,NA,-1.860796,-0.0054469,0.0477605,-0.7874993,0.0063661,-0.2275177,-4.053348,-0.015636,0.5776978,12
QC,8,1550,GENH,SPP,NA,-1.882157,-0.0018307,0.0276583,-1.092713,0.0030419,-0.1206286,-2.491902,-0.0022671,-0.0622743,290
QC,8,1601,CARY,COR,NA,-1.735149,-3.443e-4,-0.0391536,3.139007,0.0152226,-1.293722,-0.6953126,0.0067434,-0.6370321,10
QC,8,1701,JUGL,CIN,NA,-0.5853869,9.563e-4,-0.3204638,1.168175,0.0063842,-0.589905,0.6336308,0.0024402,-0.7753833,8
QC,8,1702,JUGL,NIG,NA,-0.5853869,9.563e-4,-0.3204638,1.168175,0.0063842,-0.589905,0.6336308,0.0024402,-0.7753833,8
QC,8,1800,ALNU,SPP,NA,-0.0485002,0.0465088,-1.138681,-2.565204,-0.0138446,0.3408205,5.726128,0.2168385,-4.304212,5
QC,8,1803,ALNU,VIR,CRI,-0.0485002,0.0465088,-1.138681,-2.565204,-0.0138446,0.3408205,5.726128,0.2168385,-4.304212,5
QC,8,1805,ALNU,INC,RUG,-0.0485002,0.0465088,-1.138681,-2.565204,-0.0138446,0.3408205,5.726128,0.2168385,-4.304212,5
QC,8,1805,ALNU,INC,NA,-0.0485002,0.0465088,-1.138681,-2.565204,-0.0138446,0.3408205,5.726128,0.2168385,-4.304212,5
QC,8,1900,OSTR,VIR,NA,-1.77414,-0.0010159,5.844e-4,-1.515561,2.121e-4,0.0200683,-1.969,-0.001493,-0.1505949,17
QC,8,1900,OSTR,SPP,NA,-1.77414,-0.0010159,5.844e-4,-1.515561,2.121e-4,0.0200683,-1.969,-0.001493,-0.1505949,17
QC,8,1950,CARP,CAR,NA,-1.77414,-0.0010159,5.844e-4,-1.515561,2.121e-4,0.0200683,-1.969,-0.001493,-0.1505949,17
QC,8,1950,CARP,SPP,NA,-1.77414,-0.0010159,5.844e-4,-1.515561,2.121e-4,0.0200683,-1.969,-0.001493,-0.1505949,17
QC,8,2000,FAGU,GRA,NA,-0.4649071,0.0027447,-0.4604102,-0.9226808,0.0013005,-0.0937188,-2.243244,-0.0010666,-0.1785346,58
QC,8,2101,QUER,ALB,NA,-2.204339,-0.0036024,0.114337,1.449888,0.0149941,-0.8304678,-6.478549,-0.0234626,1.248663,11
QC,8,2102,QUER,BIC,NA,-4.593274,-0.0063226,0.7366988,3.825202,0.0111688,-1.328695,-1.356578,-0.0040775,-0.2208498,22
QC,8,2104,QUER,MAC,NA,-4.593274,-0.0063226,0.7366988,3.825202,0.0111688,-1.328695,-1.356578,-0.0040775,-0.2208498,22
QC,8,2108,QUER,RUB,NA,-4.593274,-0.0063226,0.7366988,3.825202,0.0111688,-1.328695,-1.356578,-0.0040775,-0.2208498,22
QC,8,2200,ULMU,SPP,NA,-1.960181,-1.57e-4,0.0062394,-1.685097,-0.0026884,0.107411,-2.625798,-6.915e-4,-0.0700522,36
QC,8,2201,ULMU,AME,NA,-1.960181,-1.57e-4,0.0062394,-1.685097,-0.0026884,0.107411,-2.625798,-6.915e-4,-0.0700522,36
QC,8,2202,ULMU,RUB,NA,-1.960181,-1.57e-4,0.0062394,-1.685097,-0.0026884,0.107411,-2.625798,-6.915e-4,-0.0700522,36
QC,8,2203,ULMU,THO,NA,-1.960181,-1.57e-4,0.0062394,-1.685097,-0.0026884,0.107411,-2.625798,-6.915e-4,-0.0700522,36
QC,8,2801,PRUN,SER,NA,-2.046278,-0.0010986,0.0506042,-0.6802987,0.0029998,-0.2352536,-2.964707,-0.0038029,0.0422907,12
QC,8,2802,PRUN,PEN,NA,-4.151871,-0.0063036,0.5924568,-1.924144,0.0039058,0.056965,-0.20931,0.0216757,-0.8557808,7
QC,8,2804,PRUN,VIR,NA,-4.151871,-0.0063036,0.5924568,-1.924144,0.0039058,0.056965,-0.20931,0.0216757,-0.8557808,7
QC,8,2804,PRUN,VIR,VIR,-4.151871,-0.0063036,0.5924568,-1.924144,0.0039058,0.056965,-0.20931,0.0216757,-0.8557808,7
QC,8,3000,TILI,AME,NA,-1.103811,4.403e-4,-0.1652178,-2.524546,-0.0012041,0.2805787,-3.33409,-0.0028844,0.1208771,23
QC,8,3400,FRAX,SPP,NA,-2.547238,-0.0046494,0.2493766,-1.350298,0.0012512,-0.0559126,-3.724916,-0.0079614,0.3289843,24
QC,8,3401,FRAX,AME,NA,-2.118279,-0.0013705,0.0876078,-1.824772,-1.087e-4,0.0879763,-2.610864,-0.0014643,-0.0471405,27
QC,8,3402,FRAX,NIG,NA,-2.547238,-0.0046494,0.2493766,-1.350298,0.0012512,-0.0559126,-3.724916,-0.0079614,0.3289843,24
QC,8,3403,FRAX,PEN,NA,-2.118279,-0.0013705,0.0876078,-1.824772,-1.087e-4,0.0879763,-2.610864,-0.0014643,-0.0471405,27
QC,8,3405,FRAX,PEN,SUB,-3.157464,-0.0062746,0.4477409,0.3151318,0.0073062,-0.5648326,-4.740203,-0.0079406,0.5395925,28
QC,8,3405,FRAX,PEN,NA,-3.157464,-0.0062746,0.4477409,0.3151318,0.0073062,-0.5648326,-4.740203,-0.0079406,0.5395925,28
QC,8,3500,SALI,SPP,NA,-1.998667,-0.0029341,0.1549325,-0.0927303,0.005752,-0.508714,-2.09188,-0.0026044,-0.0918228,7
QC,8,3506,SALI,BEB,NA,-1.998667,-0.0029341,0.1549325,-0.0927303,0.005752,-0.508714,-2.09188,-0.0026044,-0.0918228,7
QC,8,3910,CRAT,SPP,NA,-6.375337,-0.0319474,1.470128,-3.630836,-0.016558,0.8267165,-1.025533,0.0086055,-0.4959393,12
QC,8,3930,MALU,SPP,NA,-6.375337,-0.0319474,1.470128,-3.630836,-0.016558,0.8267165,-1.025533,0.0086055,-0.4959393,12
QC,8,3930,MALU,FUS,NA,-6.375337,-0.0319474,1.470128,-3.630836,-0.016558,0.8267165,-1.025533,0.0086055,-0.4959393,12
QC,8,3930,MALU,COR,NA,-6.375337,-0.0319474,1.470128,-3.630836,-0.016558,0.8267165,-1.025533,0.0086055,-0.4959393,12
QC,8,3960,SORB,SPP,NA,-6.375337,-0.0319474,1.470128,-3.630836,-0.016558,0.8267165,-1.025533,0.0086055,-0.4959393,12
QC,8,3961,SORB,AME,NA,-6.375337,-0.0319474,1.470128,-3.630836,-0.016558,0.8267165,-1.025533,0.0086055,-0.4959393,12
QC,8,3962,SORB,DEC,NA,-6.375337,-0.0319474,1.470128,-3.630836,-0.016558,0.8267165,-1.025533,0.0086055,-0.4959393,12
QC,15,100,PICE,SPP,NA,-1.650423,1.477e-4,-0.0460573,-1.179546,5.43e-7,-0.110542,-0.9001056,-0.0013564,-0.1538834,77
QC,15,101,PICE,MAR,NA,-1.650423,1.477e-4,-0.0460573,-1.179546,5.43e-7,-0.110542,-0.9001056,-0.0013564,-0.1538834,77
QC,15,105,PICE,GLA,NA,-1.981923,-2.608e-4,0.0175826,-1.46987,4.888e-4,-0.0380158,-0.3094005,0.0041457,-0.4598487,1702
QC,15,107,PICE,MAR,RUB,-1.650423,1.477e-4,-0.0460573,-1.179546,5.43e-7,-0.110542,-0.9001056,-0.0013564,-0.1538834,77
QC,15,200,PINU,SPP,NA,-1.223716,0.0040854,-0.2897577,-0.2984682,0.007049,-0.5120673,-0.2324654,0.0100349,-0.6331275,11
QC,15,202,PINU,STR,NA,-1.801744,-3.685e-4,-0.0080958,-1.083892,0.0013546,-0.1295523,-0.6911709,7.238e-4,-0.3778888,1177
QC,15,203,PINU,BAN,NA,-1.223716,0.0040854,-0.2897577,-0.2984682,0.007049,-0.5120673,-0.2324654,0.0100349,-0.6331275,11
QC,15,209,PINU,RES,NA,-2.350189,-0.0013519,0.0800935,-1.0028030000000001,3.557e-4,-0.1536349,-0.019501,0.0027642,-0.524469,171
QC,15,302,ABIE,BAL,NA,-1.66978,2.289e-4,-0.0284007,-1.214761,0.0021811,-0.1311227,-0.9499859,-7.031e-4,-0.194097,9695
QC,15,304,ABIE,LAS,NA,-1.66978,2.289e-4,-0.0284007,-1.214761,0.0021811,-0.1311227,-0.9499859,-7.031e-4,-0.194097,9695
QC,15,401,TSUG,CAN,NA,-1.293835,6.588e-4,-0.125031,-1.672586,-3.542e-4,0.0778901,-1.072416,1.906e-4,-0.288969,424
